,id,dormer_label,roof_label,labled_by,path_index,path
654,0344100000042938,dormers,langskap,7,2843,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000042938.jpg
655,0344100000043003,dormers,langskap,3,2849,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000043003.jpg
656,0344100000043041,dormers,langskap,7,2850,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000043041.jpg
657,0344100000043116,no_dormers,langskap,7,2856,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000043116.jpg
658,0344100000043642,dormers,langskap,3,2874,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000043642.jpg
659,0344100000044216,dormers,combinatie,7,2889,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000044216.jpg
660,0344100000044304,no_dormers,dwarskap,3,2893,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000044304.jpg
661,0344100000044306,dormers,langskap,3,2894,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000044306.jpg
662,0344100000045105,dormers,langskap,7,2908,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000045105.jpg
663,0344100000045878,dormers,langskap,3,2918,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000045878.jpg
664,0344100000046298,dormers,langskap,8,2922,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000046298.jpg
665,0344100000046821,dormers,langskap,9,2935,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000046821.jpg
666,0344100000047215,dormers,langskap,9,2946,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047215.jpg
667,0344100000047549,no_dormers,langskap,9,2948,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047549.jpg
668,0344100000047582,dormers,langskap,3,2950,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047582.jpg
669,0344100000047599,dormers,langskap,9,2951,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047599.jpg
670,0344100000047711,dormers,schilddak,7,2954,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047711.jpg
671,0344100000047757,dormers,langskap,8,2958,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047757.jpg
672,0344100000047919,no_dormers,langskap,3,2959,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047919.jpg
673,0344100000047922,dormers,combinatie,7,2961,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000047922.jpg
674,0344100000048140,no_dormers,dwarskap,9,2965,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000048140.jpg
675,0344100000048150,dormers,combinatie,3,2968,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000048150.jpg
676,0344100000048402,dormers,langskap,3,2974,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000048402.jpg
677,0344100000048715,dormers,langskap,8,2981,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000048715.jpg
678,0344100000048785,no_dormers,langskap,7,2984,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000048785.jpg
679,0344100000049017,dormers,dwarskap,8,2994,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049017.jpg
680,0344100000049247,dormers,langskap,9,3000,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049247.jpg
681,0344100000049497,no_dormers,langskap,7,3005,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049497.jpg
682,0344100000049666,dormers,langskap,9,3007,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049666.jpg
683,0344100000049964,dormers,combinatie,7,3012,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049964.jpg
684,0344100000049992,no_dormers,langskap,3,3013,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000049992.jpg
685,0344100000050038,dormers,combinatie,3,3017,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050038.jpg
686,0344100000050146,no_dormers,langskap,7,3018,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050146.jpg
687,0344100000050203,dormers,combinatie,7,3020,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050203.jpg
688,0344100000050629,dormers,combinatie,7,3026,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050629.jpg
689,0344100000050852,no_dormers,langskap,9,3030,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050852.jpg
690,0344100000050945,no_dormers,combinatie,7,3036,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050945.jpg
691,0344100000050970,no_dormers,langskap,3,3038,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000050970.jpg
692,0344100000051269,dormers,combinatie,3,3045,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000051269.jpg
693,0344100000051491,dormers,langskap,9,3050,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000051491.jpg
694,0344100000051728,dormers,combinatie,9,3054,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000051728.jpg
695,0344100000051817,dormers,langskap,7,3058,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000051817.jpg
696,0344100000052066,dormers,langskap,7,3066,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052066.jpg
697,0344100000052077,no_dormers,combinatie,7,3067,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052077.jpg
698,0344100000052224,dormers,langskap,3,3068,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052224.jpg
699,0344100000052225,dormers,langskap,9,3069,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052225.jpg
700,0344100000052261,no_dormers,langskap,7,3071,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052261.jpg
701,0344100000052673,dormers,dwarskap,9,3085,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052673.jpg
702,0344100000052784,no_dormers,langskap,3,3090,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000052784.jpg
703,0344100000053419,dormers,langskap,3,3107,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000053419.jpg
704,0344100000053553,dormers,langskap,9,3108,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000053553.jpg
705,0344100000054025,dormers,combinatie,8,3116,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000054025.jpg
706,0344100000054800,dormers,langskap,3,3134,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000054800.jpg
707,0344100000055018,dormers,langskap,7,3140,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055018.jpg
708,0344100000055109,dormers,combinatie,7,3143,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055109.jpg
709,0344100000055362,dormers,langskap,7,3152,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055362.jpg
710,0344100000055396,dormers,langskap,9,3153,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055396.jpg
711,0344100000055430,dormers,langskap,9,3156,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055430.jpg
712,0344100000055448,no_dormers,langskap,3,3158,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055448.jpg
713,0344100000055463,dormers,combinatie,3,3159,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055463.jpg
714,0344100000055689,dormers,langskap,9,3169,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055689.jpg
715,0344100000055773,dormers,langskap,3,3173,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055773.jpg
716,0344100000055927,dormers,langskap,7,3178,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000055927.jpg
717,0344100000056196,dormers,combinatie,3,3180,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000056196.jpg
718,0344100000056353,dormers,langskap,7,3184,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000056353.jpg
719,0344100000056732,no_dormers,langskap,9,3187,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000056732.jpg
720,0344100000056970,dormers,langskap,7,3197,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000056970.jpg
721,0344100000057072,no_dormers,langskap,7,3199,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000057072.jpg
722,0344100000057082,no_dormers,langskap,8,3200,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000057082.jpg
723,0344100000057410,dormers,combinatie,3,3207,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000057410.jpg
724,0344100000057483,dormers,langskap,7,3209,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000057483.jpg
725,0344100000058209,no_dormers,platdak,8,3224,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000058209.jpg
726,0344100000058516,no_dormers,langskap,3,3236,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000058516.jpg
727,0344100000058957,no_dormers,langskap,7,3245,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000058957.jpg
728,0344100000059209,no_dormers,langskap,9,3251,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000059209.jpg
729,0344100000059403,no_dormers,langskap,3,3253,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000059403.jpg
730,0344100000059421,no_dormers,langskap,3,3257,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000059421.jpg
731,0344100000059493,dormers,langskap,7,3260,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000059493.jpg
732,0344100000059668,dormers,dwarskap,3,3263,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000059668.jpg
733,0344100000060058,no_dormers,dwarskap,7,3275,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060058.jpg
734,0344100000060069,no_dormers,langskap,3,3276,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060069.jpg
735,0344100000060280,no_dormers,langskap,7,3284,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060280.jpg
736,0344100000060470,dormers,langskap,3,3287,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060470.jpg
737,0344100000060771,dormers,langskap,7,3291,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060771.jpg
738,0344100000060908,dormers,combinatie,8,3293,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000060908.jpg
739,0344100000061575,dormers,langskap,3,3310,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000061575.jpg
740,0344100000061832,dormers,combinatie,3,3316,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000061832.jpg
741,0344100000062829,no_dormers,langskap,9,3340,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000062829.jpg
742,0344100000063155,no_dormers,langskap,8,3347,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063155.jpg
743,0344100000063337,no_dormers,langskap,7,3350,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063337.jpg
744,0344100000063455,no_dormers,langskap,3,3354,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063455.jpg
745,0344100000063464,no_dormers,dwarskap,7,3355,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063464.jpg
746,0344100000063589,dormers,langskap,9,3360,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063589.jpg
747,0344100000063972,dormers,langskap,7,3370,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000063972.jpg
748,0344100000064037,no_dormers,dwarskap,9,3374,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064037.jpg
749,0344100000064139,dormers,langskap,3,3379,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064139.jpg
750,0344100000064371,no_dormers,langskap,3,3385,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064371.jpg
751,0344100000064570,dormers,combinatie,3,3391,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064570.jpg
752,0344100000064599,dormers,langskap,8,3393,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064599.jpg
753,0344100000064778,no_dormers,langskap,3,3398,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000064778.jpg
754,0344100000065030,no_dormers,langskap,7,3402,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000065030.jpg
755,0344100000065033,dormers,langskap,7,3403,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000065033.jpg
756,0344100000065416,no_dormers,langskap,3,3408,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000065416.jpg
757,0344100000065433,dormers,langskap,8,3410,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000065433.jpg
758,0344100000065502,dormers,langskap,9,3413,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000065502.jpg
759,0344100000066031,dormers,combinatie,7,3426,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066031.jpg
760,0344100000066436,no_dormers,langskap,7,3434,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066436.jpg
761,0344100000066514,dormers,langskap,3,3440,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066514.jpg
762,0344100000066522,no_dormers,langskap,7,3441,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066522.jpg
763,0344100000066660,dormers,langskap,9,3445,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066660.jpg
764,0344100000066790,dormers,langskap,7,3448,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066790.jpg
765,0344100000066845,no_dormers,langskap,3,3454,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066845.jpg
766,0344100000066892,dormers,langskap,7,3455,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000066892.jpg
767,0344100000067189,dormers,platdak,9,3459,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067189.jpg
768,0344100000067325,no_dormers,dwarskap,3,3460,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067325.jpg
769,0344100000067326,no_dormers,dwarskap,9,3461,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067326.jpg
770,0344100000067514,dormers,langskap,8,3466,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067514.jpg
771,0344100000067546,dormers,langskap,7,3469,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067546.jpg
772,0344100000067834,no_dormers,langskap,9,3476,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067834.jpg
773,0344100000067840,no_dormers,langskap,9,3477,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067840.jpg
774,0344100000067890,no_dormers,langskap,9,3478,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000067890.jpg
775,0344100000068118,no_dormers,langskap,9,3484,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068118.jpg
776,0344100000068262,dormers,langskap,9,3486,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068262.jpg
777,0344100000068329,dormers,langskap,8,3488,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068329.jpg
778,0344100000068636,dormers,combinatie,3,3492,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068636.jpg
779,0344100000068697,no_dormers,langskap,7,3495,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068697.jpg
780,0344100000068800,dormers,schilddak,7,3497,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000068800.jpg
781,0344100000069135,dormers,langskap,8,3503,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000069135.jpg
782,0344100000069327,no_dormers,langskap,7,3509,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000069327.jpg
783,0344100000069542,no_dormers,langskap,8,3512,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000069542.jpg
784,0344100000069722,dormers,langskap,7,3515,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000069722.jpg
785,0344100000069763,dormers,langskap,9,3516,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000069763.jpg
786,0344100000070690,no_dormers,langskap,3,3531,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000070690.jpg
787,0344100000071144,dormers,langskap,9,3538,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071144.jpg
788,0344100000071320,dormers,langskap,8,3545,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071320.jpg
789,0344100000071473,dormers,langskap,9,3548,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071473.jpg
790,0344100000071524,dormers,langskap,7,3549,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071524.jpg
791,0344100000071915,dormers,langskap,7,3560,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071915.jpg
792,0344100000071982,dormers,langskap,9,3563,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071982.jpg
793,0344100000071995,dormers,langskap,3,3564,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000071995.jpg
794,0344100000072052,dormers,langskap,8,3565,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072052.jpg
795,0344100000072177,dormers,langskap,7,3568,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072177.jpg
796,0344100000072330,no_dormers,langskap,9,3571,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072330.jpg
797,0344100000072377,dormers,langskap,3,3573,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072377.jpg
798,0344100000072422,no_dormers,langskap,3,3576,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072422.jpg
799,0344100000072438,dormers,langskap,9,3577,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072438.jpg
800,0344100000072623,dormers,langskap,9,3583,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072623.jpg
801,0344100000072624,dormers,langskap,9,3584,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072624.jpg
802,0344100000072653,dormers,langskap,9,3586,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072653.jpg
803,0344100000072654,dormers,combinatie,3,3587,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072654.jpg
804,0344100000072658,no_dormers,langskap,3,3588,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072658.jpg
805,0344100000072998,dormers,langskap,9,3594,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000072998.jpg
806,0344100000073362,no_dormers,langskap,7,3597,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000073362.jpg
807,0344100000073455,dormers,langskap,7,3600,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000073455.jpg
808,0344100000073931,no_dormers,langskap,9,3614,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000073931.jpg
809,0344100000074085,dormers,dwarskap,9,3620,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000074085.jpg
810,0344100000074280,no_dormers,langskap,3,3627,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000074280.jpg
811,0344100000074543,no_dormers,langskap,9,3631,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000074543.jpg
812,0344100000074704,no_dormers,langskap,3,3633,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000074704.jpg
813,0344100000075071,no_dormers,langskap,3,3641,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075071.jpg
814,0344100000075150,dormers,langskap,7,3644,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075150.jpg
815,0344100000075270,dormers,langskap,7,3651,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075270.jpg
816,0344100000075389,no_dormers,dwarskap,7,3657,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075389.jpg
817,0344100000075451,dormers,langskap,9,3659,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075451.jpg
